"annotation_id","annotator","categories","comment","created_at","id","lead_time","rating","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
327,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо!","2025-05-11T14:12:53.076907Z",4194619,2.513,5,"2025-05-11T14:12:53.076907Z","","","","",""
326,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","заявка выполнена, спасибо за заботу.","2025-05-11T14:12:49.561662Z",4194591,17.189,5,"2025-05-11T14:12:49.561662Z","","","","",""
325,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","отлично работает теперь","2025-05-11T14:12:04.098421Z",4194537,5.406,5,"2025-05-11T14:12:04.098421Z","","","","",""
324,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","очень оперативно","2025-05-11T14:11:57.750124Z",4194467,1.411,5,"2025-05-11T14:11:57.750124Z","","","","",""
323,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","все понятно. спасибо","2025-05-11T14:11:55.205566Z",4194448,1.773,5,"2025-05-11T14:11:55.205566Z","","","","",""
322,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","отлично","2025-05-11T14:11:52.498112Z",4194443,32.303,5,"2025-05-11T14:11:52.498112Z","","","","",""
321,"1","Вопрос решен","вопрос решен. спасибо","2025-05-11T14:11:19.237373Z",4194412,3.862,5,"2025-05-11T14:11:19.237373Z","","","","",""
320,"1","Вопрос решен","заявка выполнена","2025-05-11T14:11:14.348061Z",4194408,2.005,5,"2025-05-11T14:11:14.348061Z","","","","",""
1223,"1","Ничего из перечисленного","поплняйте, пожалуйста, своевременно. сейчас опять мало пакетов","2025-05-13T08:08:25.913577Z",4194380,4.551,5,"2025-05-13T08:08:25.913577Z","","","","",""
319,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","быстро","2025-05-11T14:11:06.999582Z",4194371,1.914,5,"2025-05-11T14:11:06.999582Z","","","","",""
318,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое за работу, за быстрый ответ на заявку и устранения .","2025-05-11T14:11:04.291354Z",4194284,31.737,5,"2025-05-11T14:11:04.291354Z","","","","",""
1222,"1","Ничего из перечисленного","в лк у меня нет задолженности. оплачивал более недели назад.","2025-05-13T08:08:19.528973Z",4194255,1.55,5,"2025-05-13T08:08:19.528973Z","","","","",""
317,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативность !!!","2025-05-11T14:09:19.504393Z",4194213,5.52,5,"2025-05-11T14:09:19.504393Z","","","","",""
316,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","большое спасибо инженеру.","2025-05-11T14:09:11.098826Z",4194143,4.813,5,"2025-05-11T14:09:11.098826Z","","","","",""
315,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо станиславу большое!)","2025-05-11T14:09:05.334414Z",4194109,2.749,5,"2025-05-11T14:09:05.334414Z","","","","",""
314,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","идеально закрывается дверь. огромное спасибо мастеру!","2025-05-11T14:09:01.198970Z",4194080,13.061,5,"2025-05-11T14:09:01.198970Z","","","","",""
313,"1","{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все хорошо","2025-05-11T14:08:47.226941Z",4194077,1.828,5,"2025-05-11T14:08:47.226941Z","","","","",""
312,"1","{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все хорошо","2025-05-11T14:08:44.211872Z",4194074,2.805,5,"2025-05-11T14:08:44.211872Z","","","","",""
311,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все быстро и оперативно. спасибо!","2025-05-11T14:08:39.849678Z",4194058,6.181,5,"2025-05-11T14:08:39.849678Z","","","","",""
310,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативность!","2025-05-11T14:08:18.731943Z",4194045,3.51,5,"2025-05-11T14:08:18.731943Z","","","","",""
309,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое","2025-05-11T14:08:13.775295Z",4193960,2.376,5,"2025-05-11T14:08:13.775295Z","","","","",""
1221,"1","Ничего из перечисленного","хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. 
получается нет взаимодействия смежных отделов в ук","2025-05-13T08:08:11.735742Z",4193955,6.823,5,"2025-05-13T08:08:11.735742Z","","","","",""
308,"1","Вопрос решен","хорошо только цвет другой","2025-05-11T14:07:18.619540Z",4193850,2.239,5,"2025-05-11T14:07:18.619540Z","","","","",""
307,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое! все оперативно устранили.","2025-05-11T14:07:15.028258Z",4193778,23.682,5,"2025-05-11T14:07:15.028258Z","","","","",""
306,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо!","2025-05-11T14:06:33.677999Z",4193742,1.802,5,"2025-05-11T14:06:33.677999Z","","","","",""
1220,"1","Ничего из перечисленного","это с учётом остальных платежей или только за электричество?","2025-05-13T08:08:03.072073Z",4193739,2.252,5,"2025-05-13T08:08:03.072073Z","","","","",""
305,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо!","2025-05-11T14:03:59.691289Z",4193646,1.537,5,"2025-05-11T14:03:59.691289Z","","","","",""
304,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо!","2025-05-11T14:03:57.298794Z",4193629,1.552,5,"2025-05-11T14:03:57.298794Z","","","","",""
303,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","оперативно","2025-05-11T14:03:54.897174Z",4193600,11.545,5,"2025-05-11T14:03:54.897174Z","","","","",""
1219,"1","Ничего из перечисленного","оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать  справку","2025-05-13T08:07:58.935172Z",4193423,1.96,5,"2025-05-13T08:07:58.935172Z","","","","",""
302,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","всё супер. спасибо сантехнику за решение проблемы.","2025-05-11T14:01:01.011713Z",4193401,5.659,5,"2025-05-11T14:01:04.688217Z","","","","",""
301,"1","Вопрос решен","спасибо","2025-05-11T14:00:57.415378Z",4193229,1.005,5,"2025-05-11T14:00:57.415378Z","","","","",""
300,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за быстрое исполнение заявки","2025-05-11T14:00:53.122460Z",4193160,3.206,5,"2025-05-11T14:00:53.122460Z","","","","",""
299,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативную работу,вопрос решен.","2025-05-11T14:00:48.798638Z",4193119,3.453,5,"2025-05-11T14:00:48.798638Z","","","","",""
298,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","оперативно, качественно, проффессионально.","2025-05-11T14:00:41.099301Z",4192998,13.048,5,"2025-05-11T14:00:41.099301Z","","","","",""
297,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо! все оперативно и быстро было сделано! 👍🏻","2025-05-11T14:00:26.944142Z",4192859,1.67,5,"2025-05-11T14:00:26.944142Z","","","","",""
296,"1","Вопрос решен","спасибо","2025-05-11T14:00:10.456230Z",4192837,2.307,5,"2025-05-11T14:00:10.456230Z","","","","",""
295,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за порядок на нашей площадке","2025-05-11T14:00:07.315239Z",4192829,8.347,5,"2025-05-11T14:00:07.315239Z","","","","",""
294,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","отработали оперативно","2025-05-11T13:59:58.032566Z",4192809,21.281,5,"2025-05-11T13:59:58.032566Z","","","","",""
293,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро, класс!","2025-05-11T13:59:35.677647Z",4192803,2.484,5,"2025-05-11T13:59:35.677647Z","","","","",""
1218,"1","Ничего из перечисленного","неверный логин пароль","2025-05-13T08:07:54.475946Z",4192799,1.341,5,"2025-05-13T08:07:54.475946Z","","","","",""
292,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все оперативно. спасибо","2025-05-11T13:59:31.294551Z",4192791,6.363,5,"2025-05-11T13:59:31.295550Z","","","","",""
1217,"1","Ничего из перечисленного","неверный логин и пароль🥹","2025-05-13T08:07:51.216816Z",4192779,1.265,5,"2025-05-13T08:07:51.216816Z","","","","",""
291,"1","Вопрос решен","спасибо","2025-05-11T13:59:21.842045Z",4192767,2.022,5,"2025-05-11T13:59:21.842045Z","","","","",""
290,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативность!","2025-05-11T13:59:18.918266Z",4192765,2.304,5,"2025-05-11T13:59:18.918266Z","","","","",""
289,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все быстро , четко , спасибо !","2025-05-11T13:59:13.677646Z",4192700,5.029,5,"2025-05-11T13:59:13.677646Z","","","","",""
1216,"1","Вопрос решен","надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером","2025-05-13T08:07:48.036072Z",4192664,6.12,5,"2025-05-13T08:07:48.036072Z","","","","",""
288,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо, оперативно","2025-05-11T13:58:33.499505Z",4192576,1.943,5,"2025-05-11T13:58:33.499505Z","","","","",""
287,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро и качественно!","2025-05-11T13:58:30.458205Z",4192554,1.972,5,"2025-05-11T13:58:30.458205Z","","","","",""
286,"1","Вопрос решен","все работает","2025-05-11T13:58:27.426204Z",4192425,4.305,5,"2025-05-11T13:58:27.426204Z","","","","",""
285,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","благодарю за оперативное решение!","2025-05-11T13:58:21.661361Z",4192420,12.492,5,"2025-05-11T13:58:21.661361Z","","","","",""
1215,"1","Ничего из перечисленного","помыт только пол. двери , где входная группа так и в пыли .","2025-05-13T08:07:39.945498Z",4192400,13.463,5,"2025-05-13T08:07:39.945498Z","","","","",""
284,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","оперативно и быстро все сделали, что требовалось.","2025-05-11T13:58:01.389334Z",4192384,111.988,5,"2025-05-11T13:58:01.389334Z","","","","",""
283,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!","2025-05-11T13:56:07.581071Z",4192338,5.858,5,"2025-05-11T13:56:07.581071Z","","","","",""
282,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.","2025-05-11T13:56:00.474331Z",4192327,7.921,5,"2025-05-11T13:56:00.474331Z","","","","",""
281,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо огромное!","2025-05-11T13:55:51.668600Z",4192316,33.708,5,"2025-05-11T13:55:51.668600Z","","","","",""
280,"1","Вопрос решен","спасибо","2025-05-11T13:55:17.134133Z",4192163,2.153,5,"2025-05-11T13:55:17.134133Z","","","","",""
279,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.","2025-05-11T13:55:14.178231Z",4192161,87.268,5,"2025-05-11T13:55:14.178231Z","","","","",""
278,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","вы лучшие,  благодарю.","2025-05-11T13:53:45.997792Z",4192111,3.062,5,"2025-05-11T13:53:45.997792Z","","","","",""
277,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое за оперативность","2025-05-11T13:53:42.084990Z",4191968,2.478,5,"2025-05-11T13:53:42.084990Z","","","","",""
276,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое","2025-05-11T13:53:38.619231Z",4191921,2.892,5,"2025-05-11T13:53:38.619231Z","","","","",""
275,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","отличная работа, быстро и качественно","2025-05-11T13:53:34.836867Z",4191863,114.46,5,"2025-05-11T13:53:34.836867Z","","","","",""
274,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","отличная работа, быстро, качественно 🙌","2025-05-11T13:51:38.207532Z",4191852,3.311,5,"2025-05-11T13:51:38.207532Z","","","","",""
1214,"1","Ничего из перечисленного","не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.","2025-05-13T08:07:22.764363Z",4191814,3.508,5,"2025-05-13T08:07:22.764363Z","","","","",""
273,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","очень благодарны!","2025-05-11T13:50:48.173948Z",4191800,1.481,5,"2025-05-11T13:50:48.173948Z","","","","",""
272,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за ремонт, приступили к работам в тот же день!","2025-05-11T13:50:45.654354Z",4191795,10.804,5,"2025-05-11T13:50:45.654354Z","","","","",""
271,"1","Вопрос решен","спасибо","2025-05-11T13:50:33.264887Z",4191737,0.963,5,"2025-05-11T13:50:33.264887Z","","","","",""
967,"1","Ничего из перечисленного","посыпали песком но не везде, упала на парковке и разбила руку","2025-05-12T07:29:04.780204Z",4191725,2.549,5,"2025-05-12T07:29:04.780204Z","","","","",""
270,"1","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","оперативно","2025-05-11T13:43:05.709166Z",4191676,5.316,5,"2025-05-11T13:43:05.709166Z","","","","",""
269,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.","2025-05-11T13:42:59.699751Z",4191673,8.34,5,"2025-05-11T13:42:59.699751Z","","","","",""
268,"1","Вопрос решен","да, заработало","2025-05-11T13:42:50.495780Z",4191635,1.19,5,"2025-05-11T13:42:50.495780Z","","","","",""
267,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо, мастер пришёл очень быстро.","2025-05-11T13:42:48.370847Z",4191625,13.758,5,"2025-05-11T13:42:48.370847Z","","","","",""
266,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!","2025-05-11T13:42:33.497412Z",4191616,43.041,5,"2025-05-11T13:42:33.497412Z","","","","",""
265,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","сделали все быстро","2025-05-11T13:41:45.914100Z",4191610,4.749,5,"2025-05-11T13:41:45.914100Z","","","","",""
264,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро сделали. спасибо.","2025-05-11T13:41:40.035763Z",4191609,2.28,5,"2025-05-11T13:41:40.035763Z","","","","",""
263,"1","Вопрос решен","спасибо","2025-05-11T13:41:36.747322Z",4191525,1.511,5,"2025-05-11T13:41:36.747322Z","","","","",""
262,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое","2025-05-11T13:41:34.262493Z",4191350,1.648,5,"2025-05-11T13:41:34.262493Z","","","","",""
261,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо, хорошо убрали!","2025-05-11T13:41:31.336605Z",4191309,34.642,5,"2025-05-11T13:41:31.336605Z","","","","",""
260,"1","{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","очень чисто. спасибо за уборку","2025-05-11T13:40:54.795777Z",4191296,6.773,5,"2025-05-11T13:40:54.795777Z","","","","",""
259,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","большое спасибо. все выполнено оперативно и качественно","2025-05-11T13:40:47.232723Z",4191260,2.835,5,"2025-05-11T13:40:47.232723Z","","","","",""
258,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое !","2025-05-11T13:40:43.161258Z",4191131,1.714,5,"2025-05-11T13:40:43.161258Z","","","","",""
257,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое","2025-05-11T13:40:40.574306Z",4191084,2.182,5,"2025-05-11T13:40:40.574306Z","","","","",""
256,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо, заявка выполнена.","2025-05-11T13:40:37.573698Z",4191047,3.384,5,"2025-05-11T13:40:37.573698Z","","","","",""
255,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое за оперативный ответ","2025-05-11T13:40:32.800587Z",4191031,2.753,5,"2025-05-11T13:40:32.800587Z","","","","",""
254,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!","2025-05-11T13:39:31.470850Z",4190995,8.921,5,"2025-05-11T13:39:31.470850Z","","","","",""
253,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо,оперативно отреагировали, перекрыли воду","2025-05-11T13:39:21.780741Z",4190986,8.066,5,"2025-05-11T13:39:21.780741Z","","","","",""
252,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативность","2025-05-11T13:39:12.425034Z",4190984,2.822,5,"2025-05-11T13:39:12.425034Z","","","","",""
251,"1","Вопрос решен","выполнено, спасибо","2025-05-11T13:39:08.798912Z",4190976,3.333,5,"2025-05-11T13:39:08.798912Z","","","","",""
250,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","очень быстро решил проблему","2025-05-11T13:39:04.356839Z",4190855,2.022,5,"2025-05-11T13:39:04.356839Z","","","","",""
249,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо!","2025-05-11T13:39:01.465991Z",4190842,59.943,5,"2025-05-11T13:39:01.465991Z","","","","",""
248,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо большое!!! вы очень аперативные","2025-05-11T13:37:58.320729Z",4190830,3.299,5,"2025-05-11T13:37:58.320729Z","","","","",""
247,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все оперативно устранили","2025-05-11T13:37:54.131340Z",4190827,2.6,5,"2025-05-11T13:37:54.131340Z","","","","",""
246,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.","2025-05-11T13:37:50.838769Z",4190748,9.677,5,"2025-05-11T13:37:50.838769Z","","","","",""
245,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","четко, оперативно","2025-05-11T13:37:40.316555Z",4190727,1.947,5,"2025-05-11T13:37:40.316555Z","","","","",""
244,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за работу!","2025-05-11T13:37:37.022978Z",4190707,2.532,5,"2025-05-11T13:37:37.022978Z","","","","",""
243,"1","","причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.","2025-05-11T13:37:33.285323Z",4190696,39.389,5,"2025-05-11T13:40:26.175923Z","","","","",""
242,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","очень быстро отреагировали","2025-05-11T13:36:42.621159Z",4190639,2.404,5,"2025-05-11T13:36:42.621159Z","","","","",""
241,"1","Вопрос решен","частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.","2025-05-11T13:36:39.401410Z",4190613,44.52,5,"2025-05-11T13:36:39.401410Z","","","","",""
240,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо, что быстро исправили👌👍💖","2025-05-11T13:35:21.832081Z",4190484,3.178,5,"2025-05-11T13:35:21.832081Z","","","","",""
239,"1","Вопрос решен","спасибо","2025-05-11T13:35:17.693663Z",4190394,2.157,5,"2025-05-11T13:35:17.693663Z","","","","",""
238,"1","Вопрос решен","спасибо","2025-05-11T13:35:14.626480Z",4190375,1.15,5,"2025-05-11T13:35:14.626480Z","","","","",""
237,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все оперативно и качественно","2025-05-11T13:35:11.882951Z",4190348,21.584,5,"2025-05-11T13:35:11.882951Z","","","","",""
236,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","все быстро и хорошо","2025-05-11T13:34:49.505807Z",4190280,9.902,5,"2025-05-11T13:34:49.505807Z","","","","",""
235,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","долго, но всё равно, спасибо","2025-05-11T13:34:38.725826Z",4190237,4.795,5,"2025-05-11T13:34:38.725826Z","","","","",""
234,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо , быстро отреагировали!","2025-05-11T13:34:33.206382Z",4190112,1.661,5,"2025-05-11T13:34:33.206382Z","","","","",""
233,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо!","2025-05-11T13:34:30.638817Z",4190065,2.402,5,"2025-05-11T13:34:30.638817Z","","","","",""
232,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо огромное","2025-05-11T13:34:27.417582Z",4190019,2.343,5,"2025-05-11T13:34:27.418582Z","","","","",""
231,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо огромное","2025-05-11T13:34:24.186421Z",4190011,1.591,5,"2025-05-11T13:34:24.186421Z","","","","",""
230,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","оперативно, доброжелательно и качественно! огромное спасибо за помощь.","2025-05-11T13:34:21.647200Z",4189998,9.037,5,"2025-05-11T13:34:21.647200Z","","","","",""
229,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро и вовремя","2025-05-11T13:34:11.815890Z",4189874,45.092,5,"2025-05-11T13:34:11.815890Z","","","","",""
228,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))","2025-05-11T13:33:25.269241Z",4189813,3.085,5,"2025-05-11T13:33:25.269241Z","","","","",""
227,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","быстро сработали!","2025-05-11T13:33:21.359229Z",4189802,1.959,5,"2025-05-11T13:33:21.359229Z","","","","",""
226,"1","Вопрос решен","благодарю","2025-05-11T13:33:18.169664Z",4189696,1.943,5,"2025-05-11T13:33:18.169664Z","","","","",""
225,"1","Вопрос решен","спасибо","2025-05-11T13:33:15.249653Z",4189651,1.275,5,"2025-05-11T13:33:15.250654Z","","","","",""
224,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо за оперативность","2025-05-11T13:33:13.108653Z",4189628,4.032,5,"2025-05-11T13:33:13.108653Z","","","","",""
223,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","огромное спасибо за оперативную помощь.","2025-05-11T13:33:08.123629Z",4189612,3.822,5,"2025-05-11T13:33:08.124630Z","","","","",""
222,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","работает. спасибо","2025-05-11T13:33:00.342371Z",4189606,1.973,5,"2025-05-11T13:33:00.342371Z","","","","",""
221,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","всё решили быстро","2025-05-11T13:32:57.563319Z",4189591,2.547,5,"2025-05-11T13:32:57.563319Z","","","","",""
220,"1","Вопрос решен","спасибо","2025-05-11T13:32:54.189655Z",4189565,2.399,5,"2025-05-11T13:32:54.189655Z","","","","",""
966,"1","Ничего из перечисленного","на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео","2025-05-12T07:28:54.562598Z",4189282,130.068,5,"2025-05-12T07:28:54.562598Z","","","","",""
219,"1","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо","2025-05-11T13:31:42.726186Z",4189232,15.535,5,"2025-05-11T13:31:42.726186Z","","","","",""
218,"1","{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","спасибо огромное андрею! мастер своего дела","2025-05-11T13:31:26.174834Z",4189200,8.963,5,"2025-05-11T13:31:26.174834Z","","","","",""
217,"1","{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","благодарим","2025-05-11T13:31:16.037886Z",4189189,2.989,5,"2025-05-11T13:31:16.037886Z","","","","",""
216,"1","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","отличный мастер приходил, отзывчивый. все устранил","2025-05-11T13:31:11.907870Z",4189147,6.339,5,"2025-05-11T13:31:11.907870Z","","","","",""
